projectID:ID,name,PIID,NAICSCode,NAICSDescription,ProductorServiceCode,ProductorServiceDescription,PrincipalPlaceofPerformanceCityName,PrincipalPlaceofPerformanceStateCode,PlaceofPerformanceZipCode,Sum of DollarsObligated,:LABEL
pnng15sc71bhc102821f00600,NAVSEA HQ OTHER COMPUTER RELATED SERVICES,HC102821F0060,541519,OTHER COMPUTER RELATED SERVICES,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),BLUEMONT,WV,201354015,7590,Contract
pn0018917d0049n0018921f00210,EXPLOSIVE ORDNANCE DISPOSAL GROUP 1 ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,N0018921F0021,611699,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,W015,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,BLYTHE,CA,922253306,49350,Contract
pn0018917d0049n0018921f00890,EXPLOSIVE ORDNANCE DISPOSAL GROUP 1 ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,N0018921F0089,611699,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,W015,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS,BLYTHE,CA,922253306,96350,Contract
pn4425518d5021n4425521f40180,NAVFAC NORTHWEST COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,N4425521F4018,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,Y1NZ,CONSTRUCTION OF OTHER UTILITIES,BOARDMAN,OR,978189724,585894,Contract
pn0010421pbc930,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,N0010421PBC93,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,4730,"HOSE, PIPE, TUBE, LUBRICATION, AND RAILING FITTINGS",BOCA RATON,FL,334333487,38412,Contract
pn0010421pbe720,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,N0010421PBE72,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,4820,"VALVES, NONPOWERED",BOCA RATON,FL,334333487,117000,Contract
pn0010421pbf240,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,N0010421PBF24,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,4730,"HOSE, PIPE, TUBE, LUBRICATION, AND RAILING FITTINGS",BOCA RATON,FL,334333487,135200,Contract
pn0010421pbg630,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,N0010421PBG63,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,4730,"HOSE, PIPE, TUBE, LUBRICATION, AND RAILING FITTINGS",BOCA RATON,FL,334333487,86202,Contract
pn0010421pbg980,NAVSUP WEAPON SYSTEMS SUPPORT MECH OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,N0010421PBG98,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,4730,"HOSE, PIPE, TUBE, LUBRICATION, AND RAILING FITTINGS",BOCA RATON,FL,334333487,194500,Contract
psprmm121pha400,NAVSUP WEAPON SYSTEMS SUPPORT MECH TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,SPRMM121PHA40,333611,TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,2835,"GAS TURBINES AND JET ENGINES; NON-AIRCRAFT PRIME MOVER, AIRCRAFT NON-PRIME MOVER, AND COMPONENTS",BOCA RATON,FL,334875703,396396,Contract
pn0024421p00540,"ARCO  ARDM 5 CUT STOCK, RESAWING LUMBER, AND PLANING",N0024421P0054,321912,"CUT STOCK, RESAWING LUMBER, AND PLANING",5510,LUMBER AND RELATED BASIC WOOD MATERIALS,BOERNE,TX,780062966,37106.5,Contract
pm6700421p50040,COMMANDER OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,M6700421P5004,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,J052,MAINT/REPAIR/REBUILD OF EQUIPMENT- MEASURING TOOLS,BOHEMIA,NY,117162416,42624,Contract
pn0010421pbj280,NAVSUP WEAPON SYSTEMS SUPPORT MECH SAW BLADE AND HANDTOOL MANUFACTURING,N0010421PBJ28,332216,SAW BLADE AND HANDTOOL MANUFACTURING,5120,"HAND TOOLS, NONEDGED, NONPOWERED",BOHEMIA,NY,117162411,3749.9,Contract
pn0010421pca480,NAVSUP WEAPON SYSTEMS SUPPORT MECH BARE PRINTED CIRCUIT BOARD MANUFACTURING,N0010421PCA48,334412,BARE PRINTED CIRCUIT BOARD MANUFACTURING,5998,"ELECTRICAL AND ELECTRONIC ASSEMBLIES, BOARDS, CARDS, AND ASSOCIATED HARDWARE",BOHEMIA,NY,117162416,3961,Contract
pn0016415djq80n0016421fj0290,"NSWC CRANE SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",N0016421FJ029,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",6130,"CONVERTERS, ELECTRICAL, NONROTATING",BOHEMIA,NY,117162416,168673,Contract
pn0038318gn301n0038321fn3000,NAVSUP WEAPON SYSTEMS SUPPORT ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,N0038321FN300,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,6220,ELECTRIC VEHICULAR LIGHTS AND FIXTURES,BOHEMIA,NY,117160004,53698.41,Contract
pn0038318gn301n0038321fn3010,NAVSUP WEAPON SYSTEMS SUPPORT ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,N0038321FN301,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,1680,MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,BOHEMIA,NY,117162517,663452.9,Contract
pn6449821p50000,NSWC PHILADELPHIA DIV ELECTRONIC COMPUTER MANUFACTURING,N6449821P5000,334111,ELECTRONIC COMPUTER MANUFACTURING,5963,ELECTRONIC MODULES,BOHEMIA,NY,117162416,29543,Contract
pn6833521p00540,"NAVAIR WARFARE CTR AIRCRAFT DIV OVERHEAD TRAVELING CRANE, HOIST, AND MONORAIL SYSTEM MANUFACTURING",N6833521P0054,333923,"OVERHEAD TRAVELING CRANE, HOIST, AND MONORAIL SYSTEM MANUFACTURING",1730,AIRCRAFT GROUND SERVICING EQUIPMENT,BOHEMIA,NY,117162196,79901.28,Contract
pn6833521p00590,NAVAIR WARFARE CTR AIRCRAFT DIV PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,N6833521P0059,334418,PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,5998,"ELECTRICAL AND ELECTRONIC ASSEMBLIES, BOARDS, CARDS, AND ASSOCIATED HARDWARE",BOHEMIA,NY,117162416,10833,Contract
psprmm121pra090,NAVSUP WEAPON SYSTEMS SUPPORT MECH TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,SPRMM121PRA09,334514,TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,6680,"LIQUID AND GAS FLOW, LIQUID LEVEL, AND MECHANICAL MOTION MEASURING INSTRUMENTS",BOHEMIA,NY,117162448,39732.4,Contract
psprmm121pta050,NAVSUP WSS PHIL FMS (MPN) CURRENT-CARRYING WIRING DEVICE MANUFACTURING,SPRMM121PTA05,335931,CURRENT-CARRYING WIRING DEVICE MANUFACTURING,6130,"CONVERTERS, ELECTRICAL, NONROTATING",BOHEMIA,NY,117162416,7103,Contract
phc101321pa0060,NAVIFOR WIRED TELECOMMUNICATIONS CARRIERS,HC101321PA006,517311,WIRED TELECOMMUNICATIONS CARRIERS,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,BOISE,ID,837053472,122986.67,Contract
pn6833517d0022n6833521f00730,"NAVAIR WARFARE CTR AIRCRAFT DIV INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",N6833521F0073,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",4510,PLUMBING FIXTURES AND ACCESSORIES,BOISE,ID,837138932,37950.16,Contract
pn0018918d0062n0018921f00740,NAVAL DISTRICT WASHINGTON ALL OTHER AUTOMOTIVE REPAIR AND MAINTENANCE,N0018921F0074,811198,ALL OTHER AUTOMOTIVE REPAIR AND MAINTENANCE,J023,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",BOLLING AFB,DC,200327700,29915,Contract
pn0040621p00120,SRF AND JRMC YOKOSUKA OTHER ELECTRONIC COMPONENT MANUFACTURING,N0040621P0012,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,BONNEY LAKE,WA,983916153,15236,Contract
pn0040621p00590,"SRF AND JRMC YOKOSUKA POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",N0040621P0059,335311,"POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",6150,MISCELLANEOUS ELECTRIC POWER AND DISTRIBUTION EQUIPMENT,BONNEY LAKE,WA,983916153,65216.5,Contract
pspmym221p02450,PUGET SOUND NAVAL SHIPYARD IMF TEXTILE AND FABRIC FINISHING MILLS,SPMYM221P0245,313310,TEXTILE AND FABRIC FINISHING MILLS,8305,TEXTILE FABRICS,BONNEY LAKE,WA,983916153,9951,Contract
pspmym421p00180,PEARL HARBOR NAVAL SHIPYARD IMF OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,SPMYM421P0018,334519,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,6675,"DRAFTING, SURVEYING, AND MAPPING INSTRUMENTS",BONNEY LAKE,WA,983916153,10900,Contract
pspmym421p00420,PEARL HARBOR NAVAL SHIPYARD IMF ALL OTHER PLASTICS PRODUCT MANUFACTURING,SPMYM421P0042,326199,ALL OTHER PLASTICS PRODUCT MANUFACTURING,7220,FLOOR COVERINGS,BONNEY LAKE,WA,983916153,1100,Contract
pspmym421p00660,PEARL HARBOR NAVAL SHIPYARD IMF GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,SPMYM421P0066,327992,GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,5610,"MINERAL CONSTRUCTION MATERIALS, BULK",BONNEY LAKE,WA,983916153,9984.09,Contract
pgs03f049gan0018921fz1560,BUREAU OF MEDICINE AND SURGERY GENERAL WAREHOUSING AND STORAGE,N0018921FZ156,493110,GENERAL WAREHOUSING AND STORAGE,R499,SUPPORT- PROFESSIONAL: OTHER,BOSTON,MA,21103602,5781.4,Contract
pn0018907gz025n0622a21f00370,"NAVAL MEDICAL FORCES SUPPORT CMD COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",N0622A21F0037,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES,BOSTON,MA,22151300,85156,Contract
pn3904021p00860,PORTSMOUTH NAVAL SHIPYARD GF NAVIGATIONAL SERVICES TO SHIPPING,N3904021P0086,488330,NAVIGATIONAL SERVICES TO SHIPPING,V125,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL TOWING,BOSTON,MA,21091344,11267,Contract
pn3904021p00870,PORTSMOUTH NAVAL SHIPYARD GF OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,N3904021P0087,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,W043,LEASE OR RENTAL OF EQUIPMENT- PUMPS AND COMPRESSORS,BOSTON,MA,21091343,11559.48,Contract
pn3904021p00890,PORTSMOUTH NAVAL SHIPYARD GF ALL OTHER SPECIALTY TRADE CONTRACTORS,N3904021P0089,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,W039,LEASE OR RENTAL OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT,BOSTON,MA,21091343,9999.8,Contract
pn3904021p00910,PORTSMOUTH NAVAL SHIPYARD GF OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,N3904021P0091,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,W039,LEASE OR RENTAL OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT,BOSTON,MA,21091343,2830,Contract
pn3904021p00920,PORTSMOUTH NAVAL SHIPYARD GF OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,N3904021P0092,532490,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,W062,LEASE OR RENTAL OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS,BOSTON,MA,21091343,1815,Contract
pn0010420dvs01n0010421fvs020,NAVSUP WEAPON SYSTEMS SUPPORT MECH EXPLOSIVES MANUFACTURING,N0010421FVS02,325920,EXPLOSIVES MANUFACTURING,1356,"TORPEDOS AND COMPONENTS, EXPLOSIVE",BOTHELL,WA,980118250,2794790,Contract
pspmym221p02680,PUGET SOUND NAVAL SHIPYARD IMF OTHER ELECTRONIC COMPONENT MANUFACTURING,SPMYM221P0268,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,BOTHELL,WA,980217998,4778.4,Contract
pm6700121p10400,FLEET READINESS CENTER EAST SOFTWARE PUBLISHERS,M6700121P1040,511210,SOFTWARE PUBLISHERS,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,BOULDER,CO,803016306,43307,Contract
pn0016421pw0020,NAVSEA HQ COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,N0016421PW002,811213,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,J020,MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,BOULDER,CO,803013341,1085.9,Contract
pn0017321p00830,NAVAL RESEARCH LABORATORY ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,N0017321P0083,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,6540,"OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES",BOULDER,CO,803010004,58534,Contract
pn0017821p66190,NSWC DAHLGREN OPTICAL INSTRUMENT AND LENS MANUFACTURING,N0017821P6619,333314,OPTICAL INSTRUMENT AND LENS MANUFACTURING,9340,GLASS FABRICATED MATERIALS,BOULDER,CO,803013285,28675,Contract
pn0018918gz031n6321421f00010,"NSTC GREAT LAKES PENSACOLA PRO SRI COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",N6321421F0001,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES,BOULDER,CO,803090044,1102991.55,Contract
pn6833521c00180,"NAVAL AIR WARFARE CENTER AIR DIV RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",N6833521C0018,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",AD91,R&D- DEFENSE OTHER: OTHER (BASIC RESEARCH),BOULDER,CO,803039606,138030,Contract
pn6893621p00310,NAVAL AIR WARFARE CENTER SOFTWARE PUBLISHERS,N6893621P0031,511210,SOFTWARE PUBLISHERS,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),BOULDER,CO,803012407,56000,Contract
pn6945019d1919n0023221m00020,NAVAL HOSPITAL JACKSONVILLE FL FACILITIES SUPPORT SERVICES,N0023221M0002,561210,FACILITIES SUPPORT SERVICES,S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,BOULDER,CO,803026745,313.65,Contract
pn6945019d1919n6588621m00050,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0005,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,6.95,Contract
pn6945019d1919n6588621m00060,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0006,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,37.8,Contract
pn6945019d1919n6588621m00070,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0007,561210,FACILITIES SUPPORT SERVICES,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,BOULDER,CO,803026745,462,Contract
pn6945019d1919n6588621m00080,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0008,561210,FACILITIES SUPPORT SERVICES,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,BOULDER,CO,803026745,462,Contract
pn6945019d1919n6588621m00090,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0009,561210,FACILITIES SUPPORT SERVICES,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,BOULDER,CO,803026745,6.16,Contract
pn6945019d1919n6588621m000a0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M000A,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,7.56,Contract
pn6945019d1919n6588621m000b0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M000B,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,4.17,Contract
pn6945019d1919n6588621m000d0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M000D,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,25.45,Contract
pn6945019d1919n6588621m000e0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M000E,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,17.05,Contract
pn6945019d1919n6588621m002p0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002P,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,157.9,Contract
pn6945019d1919n6588621m002q0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002Q,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,10.23,Contract
pn6945019d1919n6588621m002r0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002R,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,60.48,Contract
pn6945019d1919n6588621m002s0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002S,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,37.8,Contract
pn6945019d1919n6588621m002t0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002T,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,61.64,Contract
pn6945019d1919n6588621m002u0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002U,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,104.25,Contract
pn6945019d1919n6588621m002v0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002V,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,13.9,Contract
pn6945019d1919n6588621m002w0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002W,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,51.15,Contract
pn6945019d1919n6588621m002z0,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M002Z,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,139,Contract
pn6945019d1919n6588621m00300,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0030,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,139,Contract
pn6945019d1919n6588621m00310,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0031,561210,FACILITIES SUPPORT SERVICES,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,BOULDER,CO,803026745,457,Contract
pn6945019d1919n6588621m00320,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0032,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,69.5,Contract
pn6945019d1919n6588621m00330,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0033,561210,FACILITIES SUPPORT SERVICES,S207,HOUSEKEEPING- INSECT/RODENT CONTROL,BOULDER,CO,803026745,6.95,Contract
pn6945019d1919n6588621m00340,FLEET READINESS CENTER SOUTHEAST FACILITIES SUPPORT SERVICES,N6588621M0034,561210,FACILITIES SUPPORT SERVICES,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,BOULDER,CO,803026745,45.7,Contract
pspmym317d3026spmym321fa2270,PORTSMOUTH NAVAL SHIPYARD GF ABRASIVE PRODUCT MANUFACTURING,SPMYM321FA227,327910,ABRASIVE PRODUCT MANUFACTURING,5350,ABRASIVE MATERIALS,BOW,NH,33043314,4694.25,Contract
pspmym317d3026spmym321fa2280,PORTSMOUTH NAVAL SHIPYARD GF ABRASIVE PRODUCT MANUFACTURING,SPMYM321FA228,327910,ABRASIVE PRODUCT MANUFACTURING,5350,ABRASIVE MATERIALS,BOW,NH,33043314,4694.25,Contract
pspmym317d3026spmym321fa2290,PORTSMOUTH NAVAL SHIPYARD GF ABRASIVE PRODUCT MANUFACTURING,SPMYM321FA229,327910,ABRASIVE PRODUCT MANUFACTURING,5350,ABRASIVE MATERIALS,BOW,NH,33043314,4694.25,Contract
pspmym317d3026spmym321fa3300,PORTSMOUTH NAVAL SHIPYARD GF ABRASIVE PRODUCT MANUFACTURING,SPMYM321FA330,327910,ABRASIVE PRODUCT MANUFACTURING,5350,ABRASIVE MATERIALS,BOW,NH,33043314,4694.25,Contract
pgs35f0325yn0017321f00310,NAVAL RESEARCH LABORATORY CUSTOM COMPUTER PROGRAMMING SERVICES,N0017321F0031,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,D306,IT AND TELECOM- SYSTEMS ANALYSIS,BOWIE,MD,207203204,143953.5,Contract
pn6523618d3002n6523621f00780,NAVAL AIR SYSTEMS COMMAND RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,N6523621F0078,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,5825,"RADIO NAVIGATION EQUIPMENT, EXCEPT AIRBORNE",BOWIE,MD,207153343,890539,Contract
pm6700121p10060,COMMANDING OFFICER SEPTIC TANK AND RELATED SERVICES,M6700121P1006,562991,SEPTIC TANK AND RELATED SERVICES,W085,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,BOWLING GREEN,VA,224272847,0,Contract
pn0010421pda050,NAVSUP WEAPON SYSTEMS SUPPORT MECH MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,N0010421PDA05,336310,MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2910,"ENGINE FUEL SYSTEM COMPONENTS, NONAIRCRAFT",BOYNTON BEACH,FL,334266646,208788,Contract
pn0017321p12080,NAVAL RESEARCH LABORATORY ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,N0017321P1208,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,6640,LABORATORY EQUIPMENT AND SUPPLIES,BOYNTON BEACH,FL,334355600,30469.43,Contract
pn0018919gz001n0622a21f00p40,"NAVAL MEDICAL FORCES SUPPORT CMD COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",N0622A21F00P4,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES,BOZEMAN,MT,597170511,4500,Contract
pn0010421paa220,NAVSUP WEAPON SYSTEMS SUPPORT MECH ADHESIVE MANUFACTURING,N0010421PAA22,325520,ADHESIVE MANUFACTURING,8040,ADHESIVES,BRADENTON,FL,342122948,2453.42,Contract
pn0010421paa230,NAVSUP WEAPON SYSTEMS SUPPORT MECH ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING,N0010421PAA23,325199,ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING,6810,CHEMICALS,BRADENTON,FL,342122948,12068.8,Contract
pn0010421paa530,NAVSUP WSS MECHANICSBURG COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,N0010421PAA53,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,1220,FIRE CONTROL COMPUTING SIGHTS AND DEVICES,BRADENTON,FL,342122948,206.26,Contract
pn0010421paa800,NAVSUP WEAPON SYSTEMS SUPPORT MECH COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,N0010421PAA80,334118,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,1220,FIRE CONTROL COMPUTING SIGHTS AND DEVICES,BRADENTON,FL,342122948,949.5,Contract
