contractingofficeID:ID,name,title,city,state,zip,COUNTRY_CODE,:LABEL,Column1
O124227,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,ORLANDO,FL,32822,USA,ContractingOffice,
O124228,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI,FL,33158,USA,ContractingOffice,
O12422H,USDA AMS FV PPB,USDA AMS FV PPB,FRESNO,CA,93721,USA,ContractingOffice,
O124230,USDA APHIS PPQ,USDA APHIS PPQ,FORT PIERCE,FL,34946,USA,ContractingOffice,
O124231,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FT LAUDERDALE,FL,33316,USA,ContractingOffice,
O124232,USDA ARS SEA USHRL,USDA ARS SEA USHRL,FORT PIERCE,FL,34945,USA,ContractingOffice,
O124236,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,MIAMI,FL,33122,USA,ContractingOffice,
O124238,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FORT MYERS,FL,33913-8831,USA,ContractingOffice,
O124239,USDA APHIS PPQ,USDA APHIS PPQ,PANAMA CITY,FL,32401,USA,ContractingOffice,
O124240,USDA APHIS PPQ,USDA APHIS PPQ,CAPE CANAVERAL,FL,32920,USA,ContractingOffice,
O124241,USDA APHIS PPQ CCEP,USDA APHIS PPQ CCEP,CLEARWATER,FL,33764,USA,ContractingOffice,
O124243,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,MIAMI,FL,33266,USA,ContractingOffice,
O124244,USDA APHIS AMS POULTRY DIVISION,USDA APHIS AMS POULTRY DIVISION,VALRICO,FL,33594,USA,ContractingOffice,
O124245,USDA APHIS WILDLIFE SERVICES,USDA APHIS WILDLIFE SERVICES,GAINESVILLE,FL,32641,USA,ContractingOffice,
O124246,USDA APHIS PPQ,USDA APHIS PPQ,TAMPA,FL,33619,USA,ContractingOffice,
O124247,USDA APHIS ADC,USDA APHIS ADC,GAINESVILLE,FL,32601,USA,ContractingOffice,
O124250,USDA APHIS PPQ,USDA APHIS PPQ,FORT LAUDERDALE,FL,33316,USA,ContractingOffice,
O124251,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,JACKSONVILLE,FL,32207,USA,ContractingOffice,
O124253,USDA APHIS PPQ,USDA APHIS PPQ,DAVIE,FL,33314,USA,ContractingOffice,
O124254,FSA FL STATE OFFICE,FSA FL STATE OFFICE,GAINESVILLE,FL,32606,USA,ContractingOffice,
O124259,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,JACKSONVILLE,FL,32205,USA,ContractingOffice,
O12425E,USDA APHIS VS,USDA APHIS VS,SEBRING,FL,33871,USA,ContractingOffice,
O124260,USDA AMS FV MKT FIELD OFF,USDA AMS FV MKT FIELD OFF,WINTER HAVEN,FL,33884,USA,ContractingOffice,
O124262,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FT LAUDERDALE,FL,33316,USA,ContractingOffice,
O124263,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FT LAUDERDALE,FL,33316,USA,ContractingOffice,
O124264,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FT LAUDERDALE,FL,33316,USA,ContractingOffice,
O124265,USDA APHIS PPQ,USDA APHIS PPQ,ORLANDO,FL,32807,USA,ContractingOffice,
O12426J,USDA APHIS PPQ,USDA APHIS PPQ,RIVIERA BEACH,FL,33404,USA,ContractingOffice,
O124271,USDA APHIS PPQ,USDA APHIS PPQ,FORT MYERS,FL,33905,USA,ContractingOffice,
O124272,USDA APHIS PPQ BWEP,USDA APHIS PPQ BWEP,JAY,FL,32565,USA,ContractingOffice,
O124273,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI,FL,33158,USA,ContractingOffice,
O124278,USDA APHIS PPQ FFD WHSE,USDA APHIS PPQ FFD WHSE,PALMETTO,FL,34221,USA,ContractingOffice,
O12427P,USDA AMS F AND V DIVISON,USDA AMS F AND V DIVISON,HOMESTEAD,FL,33030,USA,ContractingOffice,
O124280,USDA APHIS PPQ CHRP,USDA APHIS PPQ CHRP,JUPITER,FL,33458-4629,USA,ContractingOffice,
O124281,USDA APHIS PPQ,USDA APHIS PPQ,PENSACOLA,FL,32514,USA,ContractingOffice,
O124283,NATIONAL FORESTS IN FLORIDA,NATIONAL FORESTS IN FLORIDA,TALLAHASSEE,FL,32303,USA,ContractingOffice,
O12428H,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI,FL,33158,USA,ContractingOffice,
O12428J,USDA APHIS VS,USDA APHIS VS,MIAMI SPRINGS,FL,33266,USA,ContractingOffice,
O124293,DEPT OF AGRICULTURE APHIS VS,DEPT OF AGRICULTURE APHIS VS,JACKSONVILLE,FL,32205,USA,ContractingOffice,
O124295,USDA APHIS AMS FV MARKET NEWS,USDA APHIS AMS FV MARKET NEWS,MIAMI,FL,33131,USA,ContractingOffice,
O12429K,USDA APHIS PPQ,USDA APHIS PPQ,JACKSONVILLE,FL,32207,USA,ContractingOffice,
O1242AB,USDA APHIS PPQ IT,USDA APHIS PPQ IT,MIAMI,FL,33122,USA,ContractingOffice,
O1242AC,USDA APHIS PPQ IT,USDA APHIS PPQ IT,MIAMI,FL,33122,USA,ContractingOffice,
O1242AD,USDA APHIS PPQ PIA,USDA APHIS PPQ PIA,MIAMI,FL,33112,USA,ContractingOffice,
O1242AE,USDA APHIS PPQ ICS,USDA APHIS PPQ ICS,DELRAY BEACH,FL,33445,USA,ContractingOffice,
O1242AF,USDA APHIS PPQ,USDA APHIS PPQ,DELRAY BEACH,FL,33484,USA,ContractingOffice,
O1242AJ,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,PALMETTO BAY,FL,33158,USA,ContractingOffice,
O1242AK,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI,FL,33122,USA,ContractingOffice,
O1242AL,USDA APHIS PPQ CHRP PLAN,USDA APHIS PPQ CHRP PLAN,PLANTATION,FL,33313,USA,ContractingOffice,
O1242AM,USDA APHIS PPQ,USDA APHIS PPQ,FORT PIERCE,FL,34945,USA,ContractingOffice,
O1242AN,USDA APHIS PPQ FL,USDA APHIS PPQ FL,FT MEYERS,FL,33905,USA,ContractingOffice,
O1242AP,USDA APHIS PPQ,USDA APHIS PPQ,FORT MYERS,FL,33905,USA,ContractingOffice,
O1242AR,USDA APHIS VS,USDA APHIS VS,FLEMING KEY,FL,33040,USA,ContractingOffice,
O1242AS,USDA APHIS PPQ SCIENCE_TECHNOLOGY,USDA APHIS PPQ SCIENCE_TECHNOLOGY,MIAMI,FL,33158-1399,USA,ContractingOffice,
O1242AT,USDA,USDA,WINTER HAVEN,FL,33880,USA,ContractingOffice,
O1242AU,USDA APHIS PPQ,USDA APHIS PPQ,COCOA,FL,32926,USA,ContractingOffice,
O1242AV,USDA APHIS PPQ,USDA APHIS PPQ,PALMETTO,FL,34221,USA,ContractingOffice,
O1242AW,USDA APHIS PPQ CHRP,USDA APHIS PPQ CHRP,HAINES CITY,FL,33844,USA,ContractingOffice,
O1242AX,USDA APHIS PPQ,USDA APHIS PPQ,MOUNT DORA,FL,32757,USA,ContractingOffice,
O1242BG,USDA APHIS VS AH,USDA APHIS VS AH,MIAMI,FL,33166,USA,ContractingOffice,
O1242DG,USDA APHIS REAC,USDA APHIS REAC,TAMPA,FL,33602,USA,ContractingOffice,
O1242DJ,USDA AMS SCIENCE DIV,USDA AMS SCIENCE DIV,WINTER HAVEN,FL,33880,USA,ContractingOffice,
O1242DL,USDA APHIS PPQ MED FLY,USDA APHIS PPQ MED FLY,OPA LOCKA,FL,33054,USA,ContractingOffice,
O1242E1,USDA AMS FVP FPB,USDA AMS FVP FPB,WINTER HAVEN,FL,33881,USA,ContractingOffice,
O1242EG,USDA AMS CSSD,USDA AMS CSSD,LAKELAND,FL,33880,USA,ContractingOffice,
O1242EH,USDA APHIS PPQ,USDA APHIS PPQ,SANFORD,FL,32773-6837,USA,ContractingOffice,
O1242EK,USDA AM EMBASSY SAN SALVADOR,USDA AM EMBASSY SAN SALVADOR,APO,AA,34023,USA,ContractingOffice,
O1242EN,USDA APHIS S AND T,USDA APHIS S AND T,APO,AA,34024,USA,ContractingOffice,
O1242ES,USDA APHIS ADC,USDA APHIS ADC,MIAMI,FL,33126,USA,ContractingOffice,
O1242EU,USDA APHIS IS RMS,USDA APHIS IS RMS,MINNEAPOLIS,MN,55403,USA,ContractingOffice,
O1242EV,USDA AMS SCIENCE DIV,USDA AMS SCIENCE DIV,TALLAHASSEE,FL,32399,USA,ContractingOffice,
O1242EW,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI,FL,33132,USA,ContractingOffice,
O1242EY,USDA APHIS PPQ,USDA APHIS PPQ,GAINESVILLE,FL,32606,USA,ContractingOffice,
O1242F2,USDA APHIS PPQ,USDA APHIS PPQ,ORLANDO,FL,32827,USA,ContractingOffice,
O1242F6,USDA ANIMAL PLANT HEALTH INSPECT,USDA ANIMAL PLANT HEALTH INSPECT,PLYMOUTH,FL,32768,USA,ContractingOffice,
O1242F7,USDA APHIS VS,USDA APHIS VS,KEY WEST,FL,33041,USA,ContractingOffice,
O1242FH,USDA APHIS INTL SVC,USDA APHIS INTL SVC,MIAMI,FL,33126,USA,ContractingOffice,
O1242FL,USDA APHIS,USDA APHIS,MIAMI,FL,33126,USA,ContractingOffice,
O1242H5,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WINTER PARK,FL,32793,USA,ContractingOffice,
O1242H6,USDA APHIS VS SERO,USDA APHIS VS SERO,TAMPA,FL,33602,USA,ContractingOffice,
O1242H9,USDA AMS FRUIT AND VEG DIV FPB,USDA AMS FRUIT AND VEG DIV FPB,MIAMI,FL,33158,USA,ContractingOffice,
O1242HE,USDA APHIS PPQ,USDA APHIS PPQ,APO,AA,34024,USA,ContractingOffice,
O1242J0,USDA APHIS PPQ,USDA APHIS PPQ,SANFORD,FL,32772-0818,USA,ContractingOffice,
O1242J1,USDA APHIS IS,USDA APHIS IS,MIAMI,FL,33126,USA,ContractingOffice,
O1242J2,USDA APHIS IS,USDA APHIS IS,MIAMI,FL,33158,USA,ContractingOffice,
O1242J3,USDA AMS FRUIT VEG DIV PPB,USDA AMS FRUIT VEG DIV PPB,MIAMI,FL,33169,USA,ContractingOffice,
O1242J4,USDA APHIS PPQ,USDA APHIS PPQ,SARASOTA,FL,34243,USA,ContractingOffice,
O1242J5,USDA APHIS PPQ CC,USDA APHIS PPQ CC,PALMETTO,FL,34221,USA,ContractingOffice,
O1242J7,USDA APHIS PPQ,USDA APHIS PPQ,MT DORA,FL,32757,USA,ContractingOffice,
O1242J8,USDA APHIS,USDA APHIS,PALMETTO,FL,34221,USA,ContractingOffice,
O1242J9,USDA APHIS PPQ MEDFLY PROGRAM,USDA APHIS PPQ MEDFLY PROGRAM,AVON PARK,FL,33825,USA,ContractingOffice,
O1242JX,USDA APHIS PPQ NCTC,USDA APHIS PPQ NCTC,ORLANDO,FL,32824,USA,ContractingOffice,
O1242JY,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI SPRINGS,FL,33266,USA,ContractingOffice,
O1242KY,USDA APHIS PPQ,USDA APHIS PPQ,MIAMI,FL,33158,USA,ContractingOffice,
O1242L6,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,POMPANO BEACH,FL,33061,USA,ContractingOffice,
O1242L7,USDA AMS LS AND SEED DIVISION,USDA AMS LS AND SEED DIVISION,WINTER PARK,FL,32790,USA,ContractingOffice,
O1242LA,USDA APHIS PPQ,USDA APHIS PPQ,THONOTOSASSA,FL,33592,USA,ContractingOffice,
O1242LE,USDA ANIMAL AND PLANT HEALTH,USDA ANIMAL AND PLANT HEALTH,SEBRING,FL,33870,USA,ContractingOffice,
O1242LF,USDA APHIS PPQ,USDA APHIS PPQ,PALMETTO,FL,34221,USA,ContractingOffice,
O1242LG,USDA APHIS PPQ,USDA APHIS PPQ,FT MYERS,FL,33912,USA,ContractingOffice,
O1242XW,USDA APHIS PPQ PP,USDA APHIS PPQ PP,ORLANDO,FL,32804,USA,ContractingOffice,
O12430D,USDA AMS SCIENCE TECHNOL DIV,USDA AMS SCIENCE TECHNOL DIV,BLAKELY,GA,39823-1329,USA,ContractingOffice,
O124329,USDA ARS SEA FNR,USDA ARS SEA FNR,BYRON,GA,31008-0087,USA,ContractingOffice,
O12432B,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,ATHENS,GA,30606,USA,ContractingOffice,
O124335,USDA APHIS PPQ,USDA APHIS PPQ,SAVANNAH,GA,31412,USA,ContractingOffice,
O124336,FSA COMMODITY OPS OFFICE,FSA COMMODITY OPS OFFICE,KANSAS CITY,MO,64133,USA,ContractingOffice,
O124342,USDA APHIS NPIP,USDA APHIS NPIP,CONYERS,GA,30094,USA,ContractingOffice,
O124343,USDA APHIS PPQ SPHD,USDA APHIS PPQ SPHD,CONYERS,GA,30012,USA,ContractingOffice,
O124355,FSA GA STATE OFFICE,FSA GA STATE OFFICE,ATHENS,GA,30601,USA,ContractingOffice,
O12435H,CHATTAHOOCHEE OCONNE NATL FOREST,CHATTAHOOCHEE OCONNE NATL FOREST,GAINESVILLE,GA,30501,USA,ContractingOffice,
O124362,USDA AMS COTTON DIV,USDA AMS COTTON DIV,MACON,GA,31220,USA,ContractingOffice,
O124363,USDA AMS POULTRY DIV,USDA AMS POULTRY DIV,ATLANTA,GA,30303-3104,USA,ContractingOffice,
O124366,USDA FNS,USDA FNS,ATLANTA,GA,30303-3415,USA,ContractingOffice,
O124368,USDA AMS FRUIT AND VEG DIV MKT NEWS,USDA AMS FRUIT AND VEG DIV MKT NEWS,FOREST PARK,GA,30297,USA,ContractingOffice,
O124379,USDA AMS LS AND SEED DIVISION,USDA AMS LS AND SEED DIVISION,THOMASVILLE,GA,31792,USA,ContractingOffice,
O124389,USDA ARS SEA TIFTON LSS,USDA ARS SEA TIFTON LSS,TIFTON,GA,31794,USA,ContractingOffice,
O124391,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,THOMASVILLE,GA,31792,USA,ContractingOffice,
O124394,USDA GIPSA FGIS,USDA GIPSA FGIS,BRUNSWICK,GA,31525,USA,ContractingOffice,
O124399,USDA AMS TOBACCO DIVISION,USDA AMS TOBACCO DIVISION,VALDOSTA,GA,31601,USA,ContractingOffice,
O12439Q,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,EAST POINT,GA,30344,USA,ContractingOffice,
O1243KG,USDA APHIS PPQ,USDA APHIS PPQ,ATLANTA,GA,30320,USA,ContractingOffice,
O1243LH,USDA APHIS PPQ,USDA APHIS PPQ,GLYNCO,GA,31524,USA,ContractingOffice,
O1243LJ,USDA APHIS WS,USDA APHIS WS,ATHENS,GA,30602,USA,ContractingOffice,
O1243MK,USDA APHIS PPQ,USDA APHIS PPQ,TIFTON,GA,31794,USA,ContractingOffice,
O1243MU,USDA APHIS PPQ,USDA APHIS PPQ,ATLANTA,GA,30354,USA,ContractingOffice,
O1243N1,USDA APHIS PPQ,USDA APHIS PPQ,ATLANTA,GA,30354,USA,ContractingOffice,
O1243N4,USDA APHIS PPQ,USDA APHIS PPQ,WATKINSVILLE,GA,30677,USA,ContractingOffice,
O1243N9,SOUTHERN REGION FIRE AVIATION,SOUTHERN REGION FIRE AVIATION,ATLANTA,GA,30309,USA,ContractingOffice,
O1243NY,USDA APHIS PPQ,USDA APHIS PPQ,SAVANNAH,GA,31408,USA,ContractingOffice,
O1243WT,USDA GIPSA PSA,USDA GIPSA PSA,ATLANTA,GA,30303,USA,ContractingOffice,
O1243YK,USDA ARS SEA ATHENS LSS,USDA ARS SEA ATHENS LSS,ATHENS,GA,30605,USA,ContractingOffice,
O1243ZP,USDA FOREST SERVICE,USDA FOREST SERVICE,ATLANTA,GA,30309,USA,ContractingOffice,
O124402,UDSA ANIMAL PLANT HLTH INSP SVC,UDSA ANIMAL PLANT HLTH INSP SVC,GULFPORT,MS,39501,USA,ContractingOffice,
O124403,USDA APHIS PPQ,USDA APHIS PPQ,HATTIESBURG,MS,39403,USA,ContractingOffice,
O124416,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FOREST PARK,GA,30297,USA,ContractingOffice,
O124417,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,CONYERS,GA,30094,USA,ContractingOffice,
O124418,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,FOREST PARK,GA,30297,USA,ContractingOffice,
O124421,USDA APHIS PPQ,USDA APHIS PPQ,DRY BRANCH,GA,31020,USA,ContractingOffice,
O124422,USDA APHIS PPQ NDDTC GA,USDA APHIS PPQ NDDTC GA,NEWNAN,GA,30265,USA,ContractingOffice,
O124424,USDA APHIS PPQ PIS,USDA APHIS PPQ PIS,ATLANTA,GA,30354,USA,ContractingOffice,
O124426,USDA APHIS WS,USDA APHIS WS,ALBANY,GA,31701,USA,ContractingOffice,
O124427,USDA APHIS VS NPIP,USDA APHIS VS NPIP,CONYERS,GA,30094,USA,ContractingOffice,
O124438,USDA APHIS PPQ,USDA APHIS PPQ,MISSISSIPPI STATE,MS,39762,USA,ContractingOffice,
O124439,USDA FS CSA EAST 1,USDA FS CSA EAST 1,ATLANTA,GA,303092449,USA,ContractingOffice,
O124440,USDA FS CSA EAST 2,USDA FS CSA EAST 2,ATLANTA,GA,303092449,USA,ContractingOffice,
O124441,USDA FS CSA EAST 3,USDA FS CSA EAST 3,ATLANTA,GA,303092449,USA,ContractingOffice,
O124442,USDA FS CSA EAST 4,USDA FS CSA EAST 4,ATLANTA,GA,303092449,USA,ContractingOffice,
O124443,USDA FS CSA EAST 5,USDA FS CSA EAST 5,ATLANTA,GA,303092449,USA,ContractingOffice,
O124445,USDA FS CSA EAST 6,USDA FS CSA EAST 6,ATLANTA,GA,303092449,USA,ContractingOffice,
O124446,USDA FS CSA EAST 7,USDA FS CSA EAST 7,ATLANTA,GA,303092449,USA,ContractingOffice,
O124447,USDA FS CSA EAST 8,USDA FS CSA EAST 8,ATLANTA,GA,303092449,USA,ContractingOffice,
O124448,USDA FS CSA EAST 9,USDA FS CSA EAST 9,ATLANTA,GA,303092449,USA,ContractingOffice,
O124449,FSA MS STATE OFFICE,FSA MS STATE OFFICE,JACKSON,MS,39211,USA,ContractingOffice,
O124450,USDA FS CSA EAST 10,USDA FS CSA EAST 10,ATLANTA,GA,303092449,USA,ContractingOffice,
O124451,USDA FS CSA EAST 11,USDA FS CSA EAST 11,ATLANTA,GA,303092449,USA,ContractingOffice,
O124452,USDA FS CSA EAST 12,USDA FS CSA EAST 12,ATLANTA,GA,303092449,USA,ContractingOffice,
O124453,USDA APHIS PPQ,USDA APHIS PPQ,HELENA,MT,59601,USA,ContractingOffice,
O124454,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,GREENWOOD,MS,38930,USA,ContractingOffice,
O124455,USDA FS CSA EAST 13,USDA FS CSA EAST 13,ATLANTA,GA,303092449,USA,ContractingOffice,
O124456,USDA AMS COTTON CL,USDA AMS COTTON CL,JACKSON,MS,39207,USA,ContractingOffice,
O124469,USDA APHIS VS,USDA APHIS VS,FLOWOOD,MS,39232,USA,ContractingOffice,
O12446N,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,JACKSON,MS,39269,USA,ContractingOffice,
O12447U,NATIONAL FORESTS IN MISSISSIPPI,NATIONAL FORESTS IN MISSISSIPPI,JACKSON,MS,39269,USA,ContractingOffice,
O12447X,USDA APHIS PPQ,USDA APHIS PPQ,GREENVILLE,MS,38702,USA,ContractingOffice,
O124494,USDA AMS LS AND SEED DIVISION,USDA AMS LS AND SEED DIVISION,JACKSON,MS,39216,USA,ContractingOffice,
O124498,USDA APHIS NMRAL,USDA APHIS NMRAL,GULFPORT,MS,39501,USA,ContractingOffice,
O124499,USDA APHIS NMRAL,USDA APHIS NMRAL,GULFPORT,MS,39501,USA,ContractingOffice,
O12449M,USDA GIPSA,USDA GIPSA,OLIVE BRANCH,MS,38654,USA,ContractingOffice,
O12449N,USDA GIPSA,USDA GIPSA,GREENVILLE,MS,38701,USA,ContractingOffice,
O1244UK,USDA ARS SEA SHR,USDA ARS SEA SHR,POPLARVILLE,MS,39470,USA,ContractingOffice,
O124502,USDA APHIS PPQ,USDA APHIS PPQ,MOREHEAD CITY,NC,28557,USA,ContractingOffice,
O124505,USDA APHIS PPQ,USDA APHIS PPQ,LUMBERTON,NC,28359,USA,ContractingOffice,
O124509,USDA APHIS VS,USDA APHIS VS,RALEIGH,NC,27606,USA,ContractingOffice,
O12451A,USDA AMS POULTRY DIVISION,USDA AMS POULTRY DIVISION,RALEIGH,NC,27611,USA,ContractingOffice,
O12451C,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,RALEIGH,NC,27611,USA,ContractingOffice,
O12451E,USDA AMS POULTRY GRADING REGN OFC,USDA AMS POULTRY GRADING REGN OFC,GASTONIA,NC,28054,USA,ContractingOffice,
O12451W,USDA APHIS PPQ BWEP,USDA APHIS PPQ BWEP,MONTGOMERY,AL,36116,USA,ContractingOffice,
O12451Y,USDA APHIS PPQ,USDA APHIS PPQ,LITTLE ROCK,SC,29567,USA,ContractingOffice,
O124538,USDA APHIS PPQ,USDA APHIS PPQ,WILMINGTON,NC,28402,USA,ContractingOffice,
O12453B,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,RALEIGH,NC,27609,USA,ContractingOffice,
O124547,FSA NC STATE OFFICE,FSA NC STATE OFFICE,RALEIGH,NC,27609,USA,ContractingOffice,
O124550,NATIONAL FORESTS IN NORTH CAROLINA,NATIONAL FORESTS IN NORTH CAROLINA,ASHEVILLE,NC,28801,USA,ContractingOffice,
O124560,USDA AMS TOBACCO DIVISION,USDA AMS TOBACCO DIVISION,RALEIGH,NC,27611,USA,ContractingOffice,
O124566,USDA FOREST SERVICE,USDA FOREST SERVICE,FRANKLIN,NC,28734,USA,ContractingOffice,
O124567,SCHENCK JOB CORPS CCC,SCHENCK JOB CORPS CCC,PISGAH FOREST,NC,28768,USA,ContractingOffice,
O124568,SOUTHERN RESEARCH STATION,SOUTHERN RESEARCH STATION,ASHEVILLE,NC,28804,USA,ContractingOffice,
O124576,USDA ANIMAL PLANT HEALTH INSP SVC,USDA ANIMAL PLANT HEALTH INSP SVC,WHITEVILLE,NC,28472,USA,ContractingOffice,
O124599,USDA APHIS PPQ,USDA APHIS PPQ,FAYETTEVILLE,NC,28306,USA,ContractingOffice,
O1245EM,USDA APHIS PPQ,USDA APHIS PPQ,BURLINGTON,NC,27215,USA,ContractingOffice,
O1245EP,USDA APHIS PPQ,USDA APHIS PPQ,CHARLOTTE,NC,28217,USA,ContractingOffice,
O1245FT,USDA APHIS PPQ,USDA APHIS PPQ,LUMBERTON,NC,28358,USA,ContractingOffice,
O1245FX,USDA ANIMAL AND PLANT HEALTH,USDA ANIMAL AND PLANT HEALTH,LAURINBURG,NC,28352,USA,ContractingOffice,
O1245JZ,USDA AMS FRUIT VEG DIV FPB,USDA AMS FRUIT VEG DIV FPB,WILLIAMSTON,NC,27892,USA,ContractingOffice,
O1245KB,USDA APHIS PPQ CPHST,USDA APHIS PPQ CPHST,RALEIGH,NC,27606,USA,ContractingOffice,
O1245KG,USDA APHIS,USDA APHIS,RALEIGH,NC,27606,USA,ContractingOffice,
O1245KH,USDA APHIS WS,USDA APHIS WS,RALEIGH,NC,27606,USA,ContractingOffice,
O1245KJ,USDA APHIS PPQ,USDA APHIS PPQ,RALEIGH,NC,27606,USA,ContractingOffice,
O1245KL,USDA APHIS VS,USDA APHIS VS,RALEIGH,NC,27606,USA,ContractingOffice,
O1245KN,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,RALEIGH,NC,27606,USA,ContractingOffice,
O1245LE,OCONALUFTEE JOB CORPS CCC,OCONALUFTEE JOB CORPS CCC,CHEROKEE,NC,28719,USA,ContractingOffice,
O1245LK,USDA APHIS MRPBS IT ATAC,USDA APHIS MRPBS IT ATAC,RALEIGH,NC,27606,USA,ContractingOffice,
O1245LN,USDA AMS TOBACCO FIELD OFFICE,USDA AMS TOBACCO FIELD OFFICE,RALEIGH,NC,27608,USA,ContractingOffice,
O1245MB,USDA APHIS MPRBS ITD TRM,USDA APHIS MPRBS ITD TRM,RALEIGH,NC,27606,USA,ContractingOffice,
O1245MC,USDA APHIS PPQ IT TRM,USDA APHIS PPQ IT TRM,CHARLOTTE,NC,28217,USA,ContractingOffice,
O1245MD,USDA APHIS PPQ WU,USDA APHIS PPQ WU,GOLDSBORO,NC,27530,USA,ContractingOffice,
O1245MF,USDA APHIS IES,USDA APHIS IES,RALEIGH,NC,27606,USA,ContractingOffice,
O1245VE,USDA ACS FIELD OFFICE,USDA ACS FIELD OFFICE,GREENVILLE,NC,27834,USA,ContractingOffice,
O1245VH,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,RALEIGH,NC,27611,USA,ContractingOffice,
O1245VJ,USDA AMS FRUIT AND VEGETABLE DIV,USDA AMS FRUIT AND VEGETABLE DIV,ASHEVILLE,NC,28806,USA,ContractingOffice,
O1245VK,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,FAISON,NC,28341,USA,ContractingOffice,
O1245VM,USDA APHIS WS,USDA APHIS WS,RALEIGH,NC,27617,USA,ContractingOffice,
O1245WZ,USDA AMS ST FLS,USDA AMS ST FLS,GASTONIA,NC,28054,USA,ContractingOffice,
O1245XA,USDA APHIS PPQ,USDA APHIS PPQ,OXFORD,NC,27565-3152,USA,ContractingOffice,
O1245XE,USDA APHIS PPQ,USDA APHIS PPQ,RALEIGH,NC,27606,USA,ContractingOffice,
O1245XS,USDA APHIS PPQ,USDA APHIS PPQ,CHARLOTTE,NC,28217,USA,ContractingOffice,
O1245YA,USDA APHIS AC,USDA APHIS AC,RALEIGH,NC,27606,USA,ContractingOffice,
O1245YD,USDA APHIS PPQ,USDA APHIS PPQ,GOLDSBORO,NC,27530,USA,ContractingOffice,
O1245YE,USDA APHIS PPQ,USDA APHIS PPQ,CHARLOTTE,NC,28217,USA,ContractingOffice,
O124601,USDA AMS S&T,USDA AMS S&T,GASTONIA,NC,28054,USA,ContractingOffice,
O124604,USDA ARS SEA VR,USDA ARS SEA VR,CHARLESTON,SC,29414-5334,USA,ContractingOffice,
O124607,USDA APHIS PPQ,USDA APHIS PPQ,NORTH CHARLESTON,SC,29418,USA,ContractingOffice,
O124619,USDA APHIS PPQ,USDA APHIS PPQ,DILLON,SC,29536,USA,ContractingOffice,
O124620,USDA ARS SEA CPSWPCR,USDA ARS SEA CPSWPCR,FLORENCE,SC,29501,USA,ContractingOffice,
O124627,USDA AMS POULTRY DIVISION,USDA AMS POULTRY DIVISION,COLUMBIA,SC,29201,USA,ContractingOffice,
O124628,USDA APHIS PPQ,USDA APHIS PPQ,BENNETTSVILLE,SC,29512,USA,ContractingOffice,
O124629,USDA APHIS PPQ,USDA APHIS PPQ,MARION,SC,29571,USA,ContractingOffice,
O124636,USDA AMS COTTON DIV,USDA AMS COTTON DIV,FLORENCE,SC,29501,USA,ContractingOffice,
O12463B,USDA RD_SOUTH CAROLINA STATE OFFICE,USDA RD_SOUTH CAROLINA STATE OFFICE,COLUMBIA,SC,29201,USA,ContractingOffice,
O124645,USDA APHIS PPQ,USDA APHIS PPQ,ORANGEBURG,SC,29116,USA,ContractingOffice,
O124646,USDA ANIMAL AND PLANT HEALTH,USDA ANIMAL AND PLANT HEALTH,COLUMBIA,SC,29221,USA,ContractingOffice,
O124648,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,COLUMBIA,SC,29201,USA,ContractingOffice,
O124652,USDA AMS LS AND SEED DIVISION,USDA AMS LS AND SEED DIVISION,COLUMBIA,SC,29201,USA,ContractingOffice,
