acqsysID:ID,name,title,description,:LABEL
acqsys011013,DTRA ASPMS-U: acqsys011013,DTRA AUTOMATED SOLICITATION PROPOSAL MANAGEMENT SYSTEM - UNCLASSIFIED,"ASPMS is a Web- (Global Information Grid)- based systems used to support unclassified R&D solicitation and grant management and related data including user registration, solicitation, proposal submission, evaluation, award, and post-award management functions, including preparation of related reports",PortfolioApplication
acqsys016805,DTS003: acqsys016805,DITPR TEST SYSTEM 003,Changed systemsed Description 12-10-13,PortfolioApplication
acqsys022681,DUCE: acqsys022681,DMEA UNCLASSIFIED COMPUTING ENVIRONMENT,"The DUCE is housed at the Defense Microelectronics Activity, located at 4234 54th Street, McClellan, CA 95652; a DoD owned and operated facility",PortfolioApplication
acqsys000706,EA-21: acqsys000706,ELECTRONIC ACQUISITION (EA)-21 (PAPERLESS AQ),"TO SIMPLIFY and MODERNIZE THE DEPARTMENT OF THE NAVY ACQUISITION PROCESS IN THE AREAS OF CONTRACT WRITING, ADMINISTRATION, FINANCE and AUDITING",PortfolioApplication
acqsys023318,EAS: acqsys023318,ETOOLS APPLICATION SYSTEM ,"Consolidates maintains and sustains eTools application systems, which includes the following: Contract Receipt, Review, and Routing systems, Supply Chain Risk Assessment systems, Property Shipment & Delivery systems, MODIFICATION & DELIVERY ORDERS, Contract Management Property Administration systems, Contract Source Selection systems, Contractor Business Analysis Repository, Personnel Accounting & Assignment systems, Enterprise Integrated BI Toolset",PortfolioApplication
acqsys060022,EAS: acqsys060022,EPA Acquisition System (EAS),EAS is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys012649,EASE: acqsys012649,ELECTRONIC ACQUISITION SERVICES ENVIRONMENT,EASE will start with a proof of concept for a single AF-wide contracting systems capable of supporting all users currently using the Standard Procurement systems (SPS) both in garrison and expeditionary environments,PortfolioApplication
acqsys014778,EASE4CCO: acqsys014778,ENTERPRISE ACQUISITION SERVICES ENVIRONMENT 4 CONTINGENCY CONTRACTING OFFICERS,"Pilot and deploy a core contract writing and contract management capability to deployed forces and other contingency operations (natural disasters, etc) permitting award creation, contract reporting, and data capture for oversight of activities to be remotely, centrally administered",PortfolioApplication
acqsys060021,EASi: acqsys060021,Electronic Acquisition System integrated (EASi),CALM is a contract writing management system that provides full procurement lifecycle support including all phases from advanced acquisition planning through contract closeout,PortfolioApplication
acqsys000754,EASS: acqsys000754,ENTERPRISE APPLICATIONS SERVER SUITE,"The ""Enterprise Application Server Suite (EASS)"" provides a structure for the orderly planning, programming, budgeting and execution of the activation, maintenance, and modernization of ship combat systemss support capabilities at the Aegis and Non-Aegis sites",PortfolioApplication
acqsys001117,EBS: acqsys001117,ENTERPRISE BUSINESS SYSTEM,"The Enterprise Business systems (EBS) is a business mission systems providing the Information Technology (IT) that facilitates the implementation of the Air Force Research Laboratory's (AFRL) centralized business processes that embodies Research, Development, Testing and Evaluation of the activities across AFRL, as defined by the Managed Business Team",PortfolioApplication
acqsys001174,EBS: acqsys001174,ENTERPRISE BUSINESS SYSTEM,"In 1998, the U",PortfolioApplication
acqsys037585,ECBC-RI-CADMAN: acqsys037585,EDGEWOOD CHEMICAL BIOLOGICAL CENTER COMPUTER-AIDED DESIGN MANAGEMENT,The Edgewood Chemical Biological Center ? Rock Island Computer Aided Design Management (ECBC-RI-CADMAN) is a collection of Solidworks-based software applications and modules,PortfolioApplication
acqsys014145,ECCS: acqsys014145,ENGINEERING AND CALIBRATION COMPONENT SYSTEM,ECCS has been disconnected and is going through DATO process,PortfolioApplication
acqsys015361,ECMT: acqsys015361,ENTERPRISE CONTRACT MANAGEMENT TOOL,"The Enterprise Contract Management Tool is used by the Maneuver Center of Excellence (MCoE), Logistics Readiness Center (LRC) government contracting officer technical representatives (COTR) to accomplish and record their Quality Assurance inspections of the prime contractor providing BASOPS Logistics support functions for the LRC",PortfolioApplication
acqsys000738,eCRAFT: acqsys000738,ELECTRONIC COST REPORTING AND FINANCIAL TRACKING,The electronic cost reporting and financial tracking (eCRAFT) systems is a web based application that uses oracle for its database storage and Internet Explore for it client interface,PortfolioApplication
acqsys000439,ECS: acqsys000439,E-COMMERCE SYSTEM,The E-commerce systems was designed and developed to provide real time revenue transaction management general accounting payroll reporting inventory control and vendor management,PortfolioApplication
acqsys005974,ECS: acqsys005974,EXTERNAL CUSTOMER SYSTEM,Internal coordination systems for supporting legislative actions,PortfolioApplication
acqsys007399,ECS: acqsys007399,ELECTRONIC CONTRACT SOLICITATION,Contracting systems for distributing materials to possible bidders on construction contracts,PortfolioApplication
acqsys015891,ECS: acqsys015891,EXTERNAL CUSTOMER SATISFACTION,Survey capabilities to solicit feedback from DCMAs customers to capture their relative level of satisfaction,PortfolioApplication
acqsys015972,ECS: acqsys015972,EXTERNAL CUSTOMER SUPPORT,Allows OSD analysts and other approved users outside OSD access to important facilities data directly from desktop computers,PortfolioApplication
acqsys017690,ECT: acqsys017690,ELECTRONIC COORDINATION TOOL,Setup and track coordinations of documents to be approved by the Undersecretary of AT&L,PortfolioApplication
acqsys001118,ED: acqsys001118,ENTERPRISE DIRECTORY,null,PortfolioApplication
acqsys000418,EDA: acqsys000418,ELECTRONIC DOCUMENT ACCESS,"The Electronic Document Access (EDA) program supports simplification and standardization of DOD methods to interact with commercial and government suppliers in the acquisition of catalog, stock, as well as made-to-order and engineer-to-order goods and services initiatives to increase the application of Electronic Business/Electronic Commerce (EB/EC) across the Department of Defense (DoD)",PortfolioApplication
acqsys002943,eDARTS: acqsys002943,EDARTS,"Electronic Defense Automated Requisition Tracking systems(eDARTS) - The Electronic Defense Automated Requisition Tracking systems (eDARTS) provides the Contracting Center of Excellence, Army Contracting Agency (CCE-ACA) customer base of approximately 575 accounts, i",PortfolioApplication
acqsys012191,EDLI v1.0: acqsys012191,EVOLUTIONARY DATA LINK INTERCONNECTION V1.0,EDLI v1,PortfolioApplication
acqsys013878,EDLI v1.0: acqsys013878,EVOLUTIONARY DATA LINK INTERCONNECTION V1.0,EDLI v1,PortfolioApplication
acqsys004645,EDMS: acqsys004645,ELECTRONIC DOCUMENT MANAGEMENT SYSTEM,"The mission of EDMS is to support the development, configuration management and distribution ofUnited States Navy heavyweight torpedo publications",PortfolioApplication
acqsys001112,EDS: acqsys001112,EDWARDS DIGITAL SWITCH,The function of the Edwards Digital Switch (EDS) is to provide a platform for routing voice and TSPI data from systems defined source devices to systems defined destination devices for the purpose of flight test communications support,PortfolioApplication
acqsys005977,EIS: acqsys005977,EXECUTIVE INFORMATION SYSTEM,EIS displays the funding information associated with the AT&L management of the Direct Budget systems,PortfolioApplication
acqsys016745,EKR: acqsys016745,ENTERPRISE KNOWLEDGE REPOSITORY,"EXSUM- Enterprise Knowledge Repository (EKR) enables Army Business Process and IT systems transformation lifecycle management, architecture design collaboration, rationalization, integration, and reporting",PortfolioApplication
acqsys001120,EMDAS-PADS: acqsys001120,EMDAS-PERFORMANCE ASSESSMENT DATA SYSTEM,Data systems,PortfolioApplication
acqsys001114,EMIS: acqsys001114,EGLIN MANAGEMENT INFORMATION SYSTEM,An integrated set of computer-based tools providing access to key leaders operators and optimally structured information used to manage the AAC mission,PortfolioApplication
acqsys009807,EMXS-RDT&E: acqsys009807,402 EMXS- REVERSE ENGINEERING & HYBRID DESIGN ENCLAVE NETWORK,"The systems will be used by the Technology Insertion, Reverse Engineering and Hybrid Design teams as a tool for the design, redesign, research, development, test and repair of multiple electronic weapon systemss",PortfolioApplication
acqsys016410,ENG_NUC_MECH_3D: acqsys016410,ENGINEERING NUCLEAR MECH 3D,This workstation is used to create 3-dimensional models of components of systemss used in handling nuclear weapons throughout their storage to target sequence logistics management,PortfolioApplication
acqsys016411,ENG_NUC_MECH_3D_M: acqsys016411,ENGINEERING NUCLEAR MECH 3D MOBILE,This workstation is used to create 3-dimensional models of components of systemss used in handling nuclear weapons throughout their storage to target sequence logistics management,PortfolioApplication
acqsys015822,ENG_OFP: acqsys015822,"ENGINEERING, OFP ANALYSIS WORKSTATION",This workstation performs analysis of Operational Flight Programs (OFP)used in Air Force assets for compliance to Air Force nuclear safety and compatibility requirements,PortfolioApplication
acqsys016409,ENG-MECH: acqsys016409,ENGINEERING - MECH,THIS IS A STAND ALONE UNCLASSIFIED systems without interconnection for the 498th NSW Bldg 20203 for software development,PortfolioApplication
acqsys006309,EOB-EGS: acqsys006309,ELECTRONIC ORDER OF BATTLE - ENVIRONMENT GENERATION SYSTEM,The EOB-EGS is a suite of programmable vehicles that simulate the dense electronic environment and Electronic Order of Battle (EOB) desired for a variety of test scenarios,PortfolioApplication
acqsys008715,EP2: acqsys008715,ENTERPRISE PROCUREMENT PORTAL,eP2 incorporates commercial technologies in consonance with structured business rules to provide a secure transaction systems between the MCSC ACSS and the commercial vendor market,PortfolioApplication
acqsys002959,EPIC: acqsys002959,ELECTRONIC PROCUREMENT INFORMATION CONSOLE-TACOM24,"Right now, EPIC is using CCSS data for historical purposes",PortfolioApplication
acqsys001646,EPLS: acqsys001646,EXCLUDED PARTIES LIST SYSTEM,GSA manages and provides FISMA reporting for this systems with partial funding for systems provided by DoD,PortfolioApplication
acqsys013581,EPM: acqsys013581,ENTERPRISE PROJECT MANAGEMENT,EPM is a suite of integrated COTS applications that provide the organization with a systems to manage the project lifecycle from identification to execution and completion,PortfolioApplication
acqsys008359,EPPM: acqsys008359,ENTERPRISE PROGRAM PORTFOLIO MANAGEMENT,The AFLCMC/HNI Enterprise Program Portfolio Management (EPPM) utilizes the commercial off-the-shelf Information Technology (IT) Product Microsoft Project Server (2012) to manage AFLCMC/HNI Project Schedules,PortfolioApplication
acqsys008038,EQL: acqsys008038,ENTERPRISE QUOTE LOG (EQL),"The Keyport Undersea Warfare Center's EQL systems doesn't request quotes from vendors/contractors to support buying supplies or services; rather, its providing quotes from the Warfare center itself on costs to its clients (other Navy elements for the most part) for use of the center's work",PortfolioApplication
acqsys001113,ERATS: acqsys001113,EDWARDS REMOTE ACCESS TERMINAL SYSTEM,Provides secure access to the Edwards Network from off-base,PortfolioApplication
