nepskeyID:ID,name,title,:LABEL
neps2265,NEPS-2265,"HCA_UAT SSPHCA Keywords automatic, change, copy, format, information, populate, vendor",NEPSKey;Duplicate;Enhancement;Navy_Does_Not_Concur;Training
neps2266,NEPS-2266,Capturing FSS External Contract Vehicles ,NEPSKey;Workaround
neps2267,NEPS-2267,Ad hoc testing ,NEPSKey
neps2268,NEPS-2268,Ad hoc testing ,NEPSKey;Navy_Does_Not_Concur
neps2269,NEPS-2269,Ad hoc testing ,NEPSKey;Navy_Does_Not_Concur
neps2270,NEPS-2270,Update RE 12 to allow for delivery periods ,NEPSKey
neps2273,NEPS-2273,ePS failing Contract Data Compliance SPM ,NEPSKey
neps2275,NEPS-2275,Available Data in Pentaho for Ad Hoc Reporting ,NEPSKey
neps2276,NEPS-2276,Proactive PDS Validation Edits ,NEPSKey
neps2277,NEPS-2277,DASN ,NEPSKey;Enhancement;Working_As_Designed
neps2278,NEPS-2278,DASN PR Migration Issue ,NEPSKey;Duplicate;Observation
neps2283,NEPS-2283,Keywords announcement assign award create key loa modify pds process result sam solicitation status validation vendor workload ,NEPSKey
neps2285,NEPS-2285,PIID Numbering ,NEPSKey
neps2288,NEPS-2288,Amend SBCR not auto populating ,NEPSKey;Duplicate
neps2289,NEPS-2289,CL0012W error should not be displayed on excluded T&Cs ,NEPSKey;Enhancement;Observation;Workaround
neps2290,NEPS-2290,Clarity of VSS announcement. ,NEPSKey;Enhancement;Workaround
neps2291,NEPS-2291,CL0011W for vendor fill ins ,NEPSKey;Workaround
neps2292,NEPS-2292,SOL TOC Formatting ,NEPSKey;Enhancement;Observation;Workaround
neps2293,NEPS-2293,Itemized lines fields missing units. ,NEPSKey
neps2294,NEPS-2294,CL0011W Error Msg incorrect ,NEPSKey;Workaround;Working_As_Designed
neps2295,NEPS-2295,JAVA Stack Trace Error ,NEPSKey
neps2296,NEPS-2296,CLIN Share Ratio and Dollar Amount ,NEPSKey;Enhancement
neps2297,NEPS-2297,Vendor information and USD ,NEPSKey;Duplicate
neps2299,NEPS-2299,MCP and Contract Closeout Checklists Filing rules ,NEPSKey;Workaround
neps2300,NEPS-2300,Workload Assignment Status mismatch between cntract file and workload query ,NEPSKey
neps2301,NEPS-2301,Lag in updating status via items collection ,NEPSKey
neps2302,NEPS-2302,dynamic Vendor & Public Directed edits ,NEPSKey;Workaround
neps2303,NEPS-2303,Conformed Copy Print to SF30 or base SF OF DD ,NEPSKey
neps2306,NEPS-2306,Stylesheets Target Profit amounts cut off after 10 0 0 ,NEPSKey
neps2321,NEPS-2321,KO user reassignment on SOL ,NEPSKey
neps2323,NEPS-2323,View Docs Across Security Orgs ,NEPSKey
